ID.Cell.per.Trip,Area,Site,Age,Year,Total.Angler.Hours,Grid.Cell.ID,Barred Sand Bass,Bat Ray,Bigmouth Sole,Black Rockfish,Black-and-Yellow Rockfish,Blacksmith,Blue Rockfish,Bocaccio,Brown Rockfish,Buffalo Sculpin,Bull Sculpin,Cabezon,Calico Rockfish,California Halibut,California Lizardfish,California Scorpionfish,California Sheephead,Canary Rockfish,Chilipepper Rockfish,China Rockfish,Chinook Salmon,Common Thresher Shark,Copper Rockfish,Deacon Rockfish,Fantail Sole,Freckled Rockfish,Garibaldi,Gopher Rockfish,Grass Rockfish,Halfmoon,Honeycomb Rockfish,Jack Mackerel,Jack Smelt,Kelp Bass,Kelp Greenling,Kelp Rockfish,Lingcod,Longfin Sanddab,Mackerel (Family Scombridae),Northern Anchovy,Ocean Whitefish,Olive or Yellowtail Rockfish,Olive Rockfish,Opaleye,Pacific  (Chub) Mackerel,Pacific Barracuda,Pacific Bonito,Pacific Halibut,Pacific Sanddab,Pacific Sardine,Painted Greenling,Pelagic Stingray,Petrale Sole,Pile Perch,Quillback Rockfish,Rock Greenling,Rock Sole,Rock Wrasse,Rosy Rockfish,Rubberlip Seaperch,Salema,Sand Sole,Sanddab spp.,Sarcastic Fringehead,Scalyhead Sculpin,Senorita,Sharpnose Surfperch,Silversides (Family Atherinopsidae),Soupfin Shark,Speckled Sanddab,Spiny Dogfish,Squarespot Rockfish,Starry Rockfish,Striped Seaperch,Tiger Rockfish,Top smelt,Treefish,Tubesnout,UnID Blue Rockfish,Unknown,Unknown rockfish,Vermilion Rockfish,White Croaker,White Seabass,Widow Rockfish,Wolf Eel,Yelloweye Rockfish,Yellowfin Croaker,Yellowtail Jack,Yellowtail Rockfish,Total
ANM07150820,Ano Nuevo,MPA,New,2008,6.805,AN20,0,0,0,0,0,0,0.03250268,0,0,0,0,0,0,0,0,0,0,0,0,0.0941381,0,0,0.032913934,0,0,0,0,0.231301838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.390856552
ANM07150822,Ano Nuevo,MPA,New,2008,7.525,AN22,0,0,0,0.904393901,0,0,0.143864032,0,0.186211503,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068409057,0,0,0,0,0.354027315,0,0,0,0,0,0,0.01659155,0,0.553125811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138289689,0,0,0,0,0,0,0,0,2.364912857
ANM07170814,Ano Nuevo,MPA,New,2008,4.20749998,AN14,0,0,0,2.476700834,0,0,0.221538923,0,0,0,0,0,0,0,0,0,0,0,0,0.185708645,0,0,0,0,0,0,0,0.190480803,0,0,0,0,0,0,0,0,0.963514003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.037943209
ANM07170815,Ano Nuevo,MPA,New,2008,6.925833344,AN15,0,0,0,0.781007359,0,0,0.709303907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.282406908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.772718174
ANM07170818,Ano Nuevo,MPA,New,2008,6.758333317,AN18,0,0,0,0.846544285,0.069155787,0,0.350724758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.585160052,0,0,0,0,0,0,0,0.085437977,0.402389486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.339412345
ANM07170820,Ano Nuevo,MPA,New,2008,6.720833352,AN20,0,0,0,0,0,0,0.04643865,0,0.129688741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056822443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232949834
ANM07191714,Ano Nuevo,MPA,New,2017,7.666666667,AN14,0,0,0,1.94624337,0,0,1.736377972,0,0,0,0,0,0,0,0,0,0,0.068657635,0,0.461376718,0,0,0,0,0,0,0,0.836846376,0,0,0,0,0,0,0.079559816,0,2.300411818,0,0,0,0,0,0.73796586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.455362153,0,0,0,0,0,0,0,0,9.622801717
ANM07191716,Ano Nuevo,MPA,New,2017,8.508333334,AN16,0,0,0,0.756344365,0,0,1.810129332,0,0.087974057,0,0,0.061577333,0,0,0,0,0,0,0,0.183248989,0,0,0,0.031748826,0,0,0,0.86518546,0,0,0,0,0,0,0,0,1.971193831,0,0,0,0,0,0.811040489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.218123205,0,0,0,0,0,0,0,0,7.796565888
ANM07191719,Ano Nuevo,MPA,New,2017,8.941666666,AN19,0,0,0,0.125227766,0,0,0.799718636,0,0.269993947,0,0,0,0,0,0,0,0,0.164202674,0,0,0,0,0.165148502,0.018904368,0,0,0,0.672508659,0,0,0,0,0,0,0,0,1.658936633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208251238,0,0,0,0,0,0,0,0,4.082892423
ANM07191721,Ano Nuevo,MPA,New,2017,7.386666666,AN21,0,0,0,0.083604866,0,0,1.815859255,0,2.076454111,0,0,0,0,0,0,0,0,0.459661537,0,0.078145358,0,0,0,0.163072579,0,0,0,0.437593914,0,0,0,0,0,0,0,0,2.650758287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.765149907
ANM07251813,Ano Nuevo,MPA,New,2018,4.926388888,AN13,0,0,0,0.448983464,0,0,4.060928533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.697588392,0,0,0,0,0,0,0.093552351,0,0,0,0,0,0,0,0.253150953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36364282,0,0,0,0,0,0,0,0,5.917846513
ANM07251817,Ano Nuevo,MPA,New,2018,4.983333333,AN17,0,0,0,0.988466473,0,0,6.335394516,0,0,0,0,0,0,0,0,0,0,0,0,0.128550456,0,0,0,0,0,0,0,0.084191399,0,0,0,0,0,0,0.083756427,0,0.520222585,0,0,0,0,0,0.066771256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.207353112
ANM07251819,Ano Nuevo,MPA,New,2018,5.069444445,AN19,0,0,0,0,0,0,1.816128005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049495854,0,0,0,0,0,0,0,0,0,0,0,0,0.93032158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220640877,0,0,0,0,0,0,0,0,3.016586317
ANM07270917,Ano Nuevo,MPA,New,2009,2.115833341,AN17,0,0,0,1.482744474,0,0,0.104535992,0,0,0,0,0,0,0,0,0,0,0.392859996,0,0,0,0,0,0,0,0,0,0.380884254,0,0,0,0,0,0,0.263276268,0.2729035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.897204483
ANM07270919,Ano Nuevo,MPA,New,2009,6.761666655,AN19,0,0,0,0.914921904,0,0,0.804048467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.514377739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075584123,0,0,0,0,0,0,0,0.396419104,2.705351338
ANM07270922,Ano Nuevo,MPA,New,2009,4.506666669,AN22,0,0,0,0,0,0,0.399956512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084739831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.484696343
ANM07290914,Ano Nuevo,MPA,New,2009,6.711666663,AN14,0,0,0,1.739335665,0,0,0.731956903,0,0,0,0,0.200045756,0,0,0,0,0,0,0,0.152051615,0,0,0,0,0,0,0,0.670901007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081642607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218778528,0,0,0,0,0,0,0,0,3.794712082
ANM07290917,Ano Nuevo,MPA,New,2009,6.719166663,AN17,0,0,0,0.292965386,0,0,0.176692826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.964403834,0,0,0,0,0,0,0.090778905,0,0.138377691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213820642,0,0,0,0,0,0,0,0,1.877039283
ANM07290919,Ano Nuevo,MPA,New,2009,6.75,AN19,0,0,0,0,0,0,0.518373244,0,0.171071109,0,0,0,0,0,0,0,0,0.180284083,0,0,0,0,0.320544093,0,0,0,0,1.220775328,0,0,0,0,0,0,0,0,0.64993217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161333067,0,0,0,0,0,0,0,0.119609719,3.341922814
ANM07290922,Ano Nuevo,MPA,New,2009,6.743333344,AN22,0,0,0,0.386993162,0,0,0.355680726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.122994019,0,0,0,0,0,0,0.068345318,0,2.243481435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.465142061,0.023107429,0,0,0,0,0,0,0,4.66574415
ANM08041414,Ano Nuevo,MPA,New,2014,9.176666666,AN14,0,0,0,2.538682437,0,0,0.034683558,0,0,0,0,1.032619633,0,0,0,0,0,0.232159794,0,0.190201771,0,0,0,0,0,0,0,0.609609788,0,0,0,0,0,0,0,0,7.518741752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149836738,0,0,0,0,0,0,0,0,12.30653547
ANM08041415,Ano Nuevo,MPA,New,2014,9.383333333,AN15,0,0,0,1.536636838,0,0,0.296058434,0,0.577473485,0,0,0,0,0,0,0,0,0.480265263,0,0.068271024,0,0,0.231319408,0.332142289,0,0,0,0.288169411,0,0,0,0,0,0,0,0,4.335819244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.428711658,0,0,0,0,0,0,0,0.155359159,8.730226212
ANM08041417,Ano Nuevo,MPA,New,2014,9.066666666,AN17,0,0,0,6.296964688,0,0,0.274857965,0,0,0,0,0,0,0,0,0,0,0.354662488,0,0.38855098,0,0,0,0,0,0,0,0.921899314,0,0,0,0,0,0,0.05596235,0,8.357827382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.332963875,16.98368904
ANM08041422,Ano Nuevo,MPA,New,2014,9.053333334,AN22,0,0,0,3.432376279,0,0,0.3372477,0,2.187683955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.501227531,0,0,0,0.471753958,0,0,0,0,0,0,0,0,2.303282807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0736562,9.30722843
ANM08041513,Ano Nuevo,MPA,New,2015,8.818333334,AN13,0,0,0,1.000239324,0.065703287,0,0.672165694,0,0,0,0,0,0,0,0,0,0,0,0,0.088607347,0,0,0,0.044734546,0,0,0,1.154410474,0,0,0,0,0,0,0.189877067,0,1.308977081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.52471482
ANM08041514,Ano Nuevo,MPA,New,2015,8.396666667,AN14,0,0,0,3.747902788,0,0,1.329349117,0,0,0,0,1.35776228,0,0,0,0,0,0.016653505,0,0.043631573,0,0,0,0,0,0,0,0.828108408,0,0,0,0,0,0,0,0,4.368804329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.048316063,0,0,0,0,0,0,0,0,12.74052806
ANM08041515,Ano Nuevo,MPA,New,2015,9.026666667,AN15,0,0,0,3.862567037,0,0,0.117755915,0,0.727787612,0,0,0,0,0.71572239,0,0,0,1.272078298,0,0.316652556,0,0,0,0.997464046,0,0,0,0.826849825,0,0,0,0,0,0,0,0,5.025053056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.522776497,0,0,0,0,0,0,0,0.578508029,14.96321526
ANM08041522,Ano Nuevo,MPA,New,2015,9.016666666,AN22,0,0,0,0.446499432,0,0,0.1149876,0,0.966746765,0,0,0,0,0,0,0,0,0,0,0.128529031,0,0,0,0,0,0,0,1.046988236,0,0,0,0,0,0,0.19120769,0,6.336944345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021013947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091890236,0,0,0,0,0,0,0,0,9.344807282
ANM08051516,Ano Nuevo,MPA,New,2015,8.766666666,AN16,0,0,0,4.079027792,0,0,1.623363425,0,0,0,0,0,0,0,0,0,0,0.072663798,0,0.118728117,0,0,0,0.022629443,0,0,0,0.110164262,0,0,0,0,0,0,0,0,1.765217464,0,0,0,0,0,0.309754289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.445688726,0,0,0,0,0,0,0,0.433869016,8.981106332
ANM08051517,Ano Nuevo,MPA,New,2015,8.916666667,AN17,0,0,0,4.094157539,0,0,1.326237321,0,0.157148586,0,0,0,0,0,0,0,0,0,0,0.071844087,0,0,0,0,0,0,0,0.474766945,0,0,0,0,0,0,0.068406571,0,2.726325472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.858842168,0,0,0,0,0,0,0,0.031676279,9.809404968
ANM08051519,Ano Nuevo,MPA,New,2015,9,AN19,0,0,0,2.215429005,0,0,0.584587619,0,0.208719759,0,0,0,0,0,0,0,0,0,0,0.251971098,0,0,0.164078095,0.489903649,0,0,0,1.308022298,0,0,0,0,0,0,0.191923239,0,2.510638445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.537933404,0,0,0,0,0,0,0,0.081392631,8.54459924
ANM08051522,Ano Nuevo,MPA,New,2015,8.973333333,AN22,0,0,0,1.298850819,0,0,1.033736025,0,0.48622881,0,0,0,0,0,0,0,0,0.064624621,0,0,0,0,0,0,0,0,0,0.616709804,0,0,0,0,0,0,0.088988557,0,4.996290262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205859762,0,0,0,0,0,0,0,0,8.791288659
ANM08061412,Ano Nuevo,MPA,New,2014,9.016666667,AN12,0,0,0,1.396331699,0,0,0.061004633,0,0,0,0,0,0,0,0,0,0,0,0,0.071047294,0,0,0.057091847,0,0,0,0,0.2747008,0,0,0,0,0,0,0,0,1.302033484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084817076,0,0,0,0,0,0,0,0,3.247026834
ANM08061413,Ano Nuevo,MPA,New,2014,9,AN13,0,0,0,1.086723668,0.071297751,0,0.290677811,0,0,0,0,0,0,0,0,0,0,0,0,0.194382913,0,0,0,0,0,0,0,0.672452013,0,0,0,0,0,0,0.324096048,0,2.142123751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039739636,0,0,0,0,0,0,0,0.35776509,0,0,0,0,0,0,0,0,5.179258681
ANM08061416,Ano Nuevo,MPA,New,2014,8.966666667,AN16,0,0,0,3.016976185,0,0,0.183716625,0,0,0,0,0.13892508,0,0,0,0,0,0.213891044,0,0.338790829,0,0,0,0.057123161,0,0,0,0.563661246,0,0,0,0,0,0,0.051398728,0,3.669177392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26365333,0,0,0,0,0,0,0,0.058331418,8.555645039
ANM08061420,Ano Nuevo,MPA,New,2014,9.006666667,AN20,0,0,0,0,0,0,0,0,0.561232168,0,0,0,0.016003891,0,0,0,0,2.623380611,0,0,0,0,0.183829114,0.40187353,0,0,0,0.275563601,0,0,0,0,0,0,0.037643801,0,1.513404654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198144042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317879613,0,0,0,0,0,0,0,0.700155681,6.829110706
ANM08061912,Ano Nuevo,MPA,New,2019,8.499166666,AN12,0,0,0,0.266584378,0.061340744,0,2.066971646,0,0,0,0,0,0,0,0,0,0,0,0,0.060981703,0,0,0,0,0,0,0,0.925711989,0,0,0,0,0,0,0.08900065,0,1.181588556,0,0,0,0,0,0.0953911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.830076132,0,0,0,0,0,0,0,0,5.577646899
ANM08061914,Ano Nuevo,MPA,New,2019,8.173333333,AN14,0,0,0,1.881567447,0,0,5.55986773,0,0.084587404,0,0,0,0,0,0,0,0,0,0,0.14966172,0,0,0,0,0,0,0,1.152567456,0,0,0,0,0,0,0,0,3.3026657,0,0,0,0,0,0.399672126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.456152094,0,0,0,0,0,0,0,0,13.98674168
ANM08061917,Ano Nuevo,MPA,New,2019,8.706666667,AN17,0,0,0,0.462781373,0,0,7.069752415,0,0,0,0,0,0,0,0,0,0,0,0,0.35644393,0,0,0,0,0,0,0,1.852986418,0,0,0,0,0,0,0.043278689,0,2.511982798,0,0,0,0,0,0.248857163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179840642,0,0,0,0,0,0,0,0.033633025,12.75955645
ANM08061921,Ano Nuevo,MPA,New,2019,8.55,AN21,0,0,0,0,0,0,0.720330904,0,0.503673041,0,0,0,0,0,0,0,0,0.348519693,0,0.096198853,0,0,0.16015823,0.077419621,0,0,0,0.852465817,0,0,0,0,0,0,0,0,1.487859398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.092662421,0,0,0,0,0,0,0,0.131619419,5.470907397
ANM08081918,Ano Nuevo,MPA,New,2019,5.425,AN18,0,0,0,0.239034846,0,0,3.14230659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.84448103,0,0,0,0,0,0,0,0,1.338680873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.760642068,0,0,0,0,0,0,0,0,9.325145407
ANM08081919,Ano Nuevo,MPA,New,2019,2.683333333,AN18,0,0,0,0.63346611,0,0,5.01616026,0,0.257650081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.76575454,0,0,0,0,0,0,0,0,2.027362478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.95974317,0,0,0,0,0,0,0,0,12.66013664
ANM08081921,Ano Nuevo,MPA,New,2019,7.15,AN21,0,0,0,0,0,0,1.312090145,0,1.73572173,0,0,0,0,0,0,0,0,0.116255423,0,0.080731987,0,0,0.027254494,0.049808887,0,0,0,0.810146243,0,0,0,0,0,0,0,0,0.910960755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.379100744,0,0,0,0,0,0,0,0.021621146,5.443691555
ANM08101716,Ano Nuevo,MPA,New,2017,8.316666667,AN16,0,0,0,1.116226862,0,0,4.150799838,0,0.272842652,0,0,0.186592958,0,0,0,0,0,0.336615194,0,0.156272078,0,0,0.034968351,0.131384319,0,0,0,0.955626487,0,0,0,0,0,0,0,0,3.002660472,0,0,0,0,0,0.837079029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.667201263,0,0,0,0,0,0,0,0.340162931,12.18843243
ANM08101722,Ano Nuevo,MPA,New,2017,8.966666667,AN22,0,0,0,0.198855756,0,0,2.069233832,0,1.431250434,0,0,0.257835478,0,0,0,0,0,0.077828659,0,0.071443469,0,0,0,0.039717496,0,0,0,1.44111197,0,0,0,0,0,0,0,0,3.695086736,0,0,0,0,0,0.021802194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307404978,0,0,0,0,0,0,0,0.036899937,9.648470938
ANM08120813,Ano Nuevo,MPA,New,2008,6.785,AN13,0,0,0,1.14866952,0,0,0.335642441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.086610125,0,0,0,0,0,0,0.30005128,0,0.481805549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.352778914
ANM08120814,Ano Nuevo,MPA,New,2008,6.9,AN14,0,0,0,1.166961828,0,0,1.841256934,0,0,0,0,0,0,0,0,0,0,0,0,0.035966461,0,0,0,0,0,0,0,0.358076009,0,0,0,0,0,0,0,0,1.025944558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.428205789
ANM08120815,Ano Nuevo,MPA,New,2008,2.715,AN15,0,0,0,2.2442286,0,0,1.268418554,0,0,0,0,0,0,0,0,0,0,0,0,0.134939144,0,0,0,0,0,0,0,0.242920499,0,0,0,0,0,0,0,0,1.049944342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.940451138
ANM08120817,Ano Nuevo,MPA,New,2008,6.8175,AN17,0,0,0,1.10616521,0,0,0.403862647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083675057,0,0,0,0,1.055027378,0,0,0,0,0,0,0,0,0.311517568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.960247859
ANM08131313,Ano Nuevo,MPA,New,2013,8.298333325,AN13,0,0,0,1.77227257,0.056321895,0,0.228126813,0,0,0,0,0.161796397,0,0,0,0,0,0,0,0.077197402,0,0,0.109805702,0,0,0,0,0.424011509,0,0,0,0,0,0,0.086265309,0,0.434232081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167463972,0,0,0,0,0,0,0,0,3.517493649
ANM08131314,Ano Nuevo,MPA,New,2013,7.633333352,AN14,0,0,0,5.39959133,0,0,0,0,0.090571317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137698171,0,0,0,0.738630903,0,0,0,0,0,0,0,0,3.133488974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36044482,0,0,0,0,0,0,0,0.023093219,9.883518734
ANM08131320,Ano Nuevo,MPA,New,2013,7.68333333,AN20,0,0,0,0,0,0,0,0,0.295672851,0,0,0,0,0,0,0,0,0.884845015,0,0.11181403,0,0,0,0.084100546,0,0,0,0.174796307,0,0,0,0,0,0,0,0,0.444743862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145298259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216548723,0,0,0,0,0,0,0,1.053706428,3.411526022
